session_id,x,sequence_codes
9658,5,73907
9659,5,B48A4
9660,4,42AA
9661,3,090
9662,5,69020
9663,3,A5A
9664,2,33
9665,6,576833
9666,4,A53A
9667,6,0B4950
9668,4,0890
9669,2,00
9670,5,068A6
9671,5,349BB
9672,6,940534
9673,5,9A181
9674,4,26A6
9675,7,0432A70
9676,7,0A49869
9677,4,9844
9678,7,B19038B
9679,5,82538
9680,3,588
9681,5,10B33
9682,7,14805B0
9683,4,61B1
9684,5,73B93
9685,3,030
9686,4,B73B
9687,2,11
9688,5,24808
9689,4,A3BB
9690,7,A25B144
9691,2,99
9692,3,044
9693,9,B34679109
9694,3,818
9695,8,64725181
9696,6,B46904
9697,4,3053
9698,5,50232
9699,7,8A642BB
9700,4,2344
9701,4,B656
9702,6,AB1200
9703,6,904679
9704,4,A488
9705,4,1929
9706,4,4054
9707,3,811
9708,4,0980
9709,6,145900
9710,5,12A71
9711,4,A8BA
9712,2,00
9713,5,B415B
9714,6,A1783A
9715,6,63A12A
9716,4,8298
9717,8,57982B48
9718,3,655
9719,4,7255
9720,4,0650
9721,4,4929
9722,6,541B34
9723,5,0B944
9724,7,B8406A6
9725,2,55
9726,6,3A4177
9727,7,5178AB7
9728,4,1B01
9729,7,B413264
9730,7,2830413
9731,2,11
9732,6,7869A6
9733,5,5A47A
9734,2,88
9735,3,4A4
9736,7,9814361
9737,4,B54B
9738,6,B6537B
9739,3,200
9740,6,A7621A
9741,7,945B686
9742,8,921370A0
9743,4,97A9
9744,7,4639289
9745,4,A588
9746,4,8522
9747,3,585
9748,3,B0B
9749,4,7099
9750,4,61A1
9751,5,74624
9752,4,3747
9753,6,801740
9754,5,31703
9755,2,77
9756,12,02951B7A3686
9757,4,3818
9758,2,77
9759,5,95414
9760,4,3453
9761,4,8565
9762,6,086B58
9763,4,0ABB
9764,4,51BB
9765,6,397288
9766,5,A3966
9767,8,70486526
9768,9,045328A94
9769,4,8148
9770,2,22
9771,3,A6A
9772,5,A0655
9773,5,BA83A
9774,4,2942
9775,8,A0B7253B
9776,6,849134
9777,6,B14024
9778,3,919
9779,3,909
9780,6,027650
9781,6,726947
9782,4,2399
9783,4,3763
9784,3,8B8
9785,5,B3243
9786,3,B44
9787,5,1B04B
9788,3,868
9789,6,A75900
9790,7,9431261
9791,5,70B47
9792,7,930B272
9793,3,464
9794,2,77
9795,4,68A6
9796,3,133
9797,8,AB805625
9798,6,65A4BB
9799,4,37B7
9800,7,9248565
9801,5,31022
9802,2,44
9803,7,0873266
9804,6,481766
9805,4,8355
9806,3,B88
9807,4,3565
9808,6,46B757
9809,2,55
9810,3,533
9811,4,2A52
9812,2,AA
9813,5,87417
9814,4,0599
9815,3,363
9816,5,17466
9817,5,64533
9818,8,57349087
9819,10,B0A5829632
9820,5,80A18
9821,6,B92101
9822,6,193659
9823,5,34B8B
9824,2,11
9825,7,9235683
9826,2,11
9827,7,762B5A5
9828,3,292
9829,10,1234076592
9830,3,755
9831,2,99
9832,3,858
9833,5,63746
9834,6,369B0B
9835,5,B3783
9836,6,271050
9837,4,4838
9838,5,9B47B
9839,3,B9B
9840,4,8511
9841,3,199
9842,8,52B73A17
9843,9,5364A90BB
9844,6,AB7588
9845,6,65A272
9846,10,432A781507
9847,5,58722
9848,2,55
9849,6,918A39
9850,7,0A74969
9851,3,833
9852,8,617A5B2B
9853,5,A6B7A
9854,3,5BB
9855,4,B919
9856,3,070
9857,9,5A6493275
9858,4,9828
9859,6,0659A5
9860,3,424
9861,5,65199
9862,5,054B4
9863,4,7A37
9864,5,95A6A
9865,3,811
9866,6,B18A98
9867,5,9B131
9868,4,B35B
9869,6,401979
9870,5,38922
9871,3,2AA
9872,5,30743
9873,3,232
9874,7,1037244
9875,6,39B010
9876,6,4637B7
9877,5,4B535
9878,4,A5B5
9879,6,416ABA
9880,6,49AB33
9881,3,A4A
9882,5,52975
9883,4,A717
9884,3,3B3
9885,5,483B8
9886,6,9215AA
9887,7,2081962
9888,3,B99
9889,3,522
9890,5,A1655
9891,4,40AA
9892,5,6B596
9893,6,BA9010
9894,7,25067B6
9895,2,BB
9896,2,88
9897,7,B143083
9898,6,632595
9899,7,30A47B4
9900,5,75237
9901,5,1A34A
9902,5,A043A
9903,7,8307B6B
9904,4,3843
9905,3,979
9906,2,44
9907,5,84B78
9908,8,9042AB69
9909,6,1374B3
9910,7,73A0144
9911,4,8535
9912,2,22
9913,5,15785
9914,2,99
9915,6,693256
9916,7,092B611
9917,7,8023152
9918,7,983A12A
9919,4,09AA
9920,6,603710
9921,6,846199
9922,7,342B070
9923,8,69B85474
9924,6,465204
9925,4,8939
9926,5,53B45
9927,5,42655
9928,4,B46B
9929,4,0171
9930,5,37457
9931,5,57BA5
9932,3,533
9933,3,B11
9934,8,27B30866
9935,3,200
9936,4,9848
9937,4,5212
9938,8,05496133
9939,6,AB8122
9940,2,22
9941,7,613B28B
9942,2,22
9943,4,B344
9944,3,363
9945,6,2479A9
9946,4,4A5A
9947,7,A64702A
9948,6,2B6036
9949,3,505
9950,6,1B5A2A
9951,4,5877
9952,3,414
9953,3,977
9954,6,A685BA
9955,3,422
9956,3,787
9957,4,1545
9958,4,B399
9959,2,88
9960,5,05860
9961,5,4BA24
9962,5,12B51
9963,8,64A08396
9964,5,47515
9965,4,6595
9966,4,A525
9967,2,77
9968,6,206BA2
9969,6,654216
9970,3,044
9971,2,99
9972,7,0A79311
9973,7,36780AA
9974,6,852348
9975,6,2AB377
9976,5,A1B3A
9977,5,02565
9978,4,2533
9979,6,A58328
9980,7,2A765B7
9981,3,B9B
9982,4,B989
9983,6,0834A8
9984,2,66
9985,8,71258641
9986,4,1077
9987,3,699
9988,7,8A37B99
9989,8,607345A4
9990,7,16325BB
9991,4,1831
9992,9,0984167B8
9993,5,374A3
9994,2,22
9995,6,416831
9996,4,6303
9997,9,0B523A74A
9998,7,4078252
9999,7,8713A4A
10000,6,013989
